image_id	id	caption
29558	373815	A man and boy in grassy area with a kite.
120428	50455	A girl with a drink sitting on the toilet.
131379	22552	The browned cracked crust of a baked berry pie.
508846	352547	A cat hiding in a basket of some sort.
91304	97276	A living room has a couch and a rustic chest for a coffee table.
12927	508063	A man riding a board on top of a wave in the ocean.
534128	153371	A sleeping area of a train car with a seat belt buckle.
190204	222147	A train with people sitting on it traveling through a countryside.
184266	794991	The man in the green shirt and cap is walking with a tennis racket.
199125	299289	some small boats in a body of water
502982	645375	A tennis player with a racket at the court
314125	667186	a plate of vegetables sits next to a trey of pizza
428856	665801	There is a battleship floating in the water.
48653	802782	Man on a snowboard, mid air going down a snowy slope.
467776	34446	A mother and it's calf standing in a field.
264191	632810	Some rocks are collected in a corner in this room
28273	652213	The little black kitten is sitting inside a black bag.
318464	399209	A couple of bicycles sitting in a large garden.
252048	359372	A horse is standing in the stables in the hay
464751	149095	The man stands in the bathroom with no shirt on brushing his teeth.
117061	829300	A person in a silly shirt sits at a table so they can eat some pizza
466005	207886	A jetliner flying above in a light blue sky.
444543	647366	two white and black birds a nest and some trees
464286	586312	Several cows stick their heads out of a pen to feed.
39357	617210	a man is holding a tennis racket on a court
64390	65085	a street sign attached to a metal pole next to a street.
118542	642378	A sad, young girl sits on her bed, moping.
434129	162593	Elaborate Toronto Blue Jays professional baseball cap cake
18014	418091	A cooked pizza sitting in a pizza box.
306466	166244	A TV on top of a wooden dresser next to a desk.
560797	294146	NASA men making first, ceremonial pitch at a baseball game.
183949	635450	A panda is eating bamboo on the ground.
439180	216343	A group of people riding horses down a small road.
397318	379319	A group of people sitting at a table with plates and soda.
565624	45499	Two elephants walking around inside of a grassy enclosure.
560890	711768	A group of people standing around each other.
177919	671499	A man riding a skateboard down cement steps.
259576	288430	A man flies his kite on a hill overlooking a bridge.
212895	288994	a single giraffe standing in the middle of a field
532085	147744	The glaring lights of cars and street lights.
276852	455620	A zebra that is bent over eating grass.
16838	658270	A small model figurine set for Back to the Future.
5617	270728	A couple of cats laying on top of pillows.
292789	202979	a close up of a skate board on a tree branch
254119	315612	A colorful cuckoo clock with the clock hands at six o'clock.
380487	649299	A little girl is sitting on her bed that has a flower bed spread.
568979	588250	A man walking next to an elephant on a green field.
260547	377987	A blonde lady holding a smart phone laughing.
72050	573423	A city street at night with a green signal.
158288	343559	Two litle girls laying in a bed with beige sheets.
493295	14341	A cat sleeps on top of a computer mouse.
139953	648902	An arrangement of donuts and other food sits on a table.
99807	340733	A person with skis in the snow with two dogs.
273784	457028	An older man standing next to a garage and a young boy.
401758	289195	A dog kissing a cat on top of a cement road.
26640	331844	Someone is using a small grill to melt his sandwich.
410735	490741	Various different pictures of food in a bowl.
263382	376128	A lamp with a red wall with a large clock on it.
542570	262245	A man and a woman standing in front of a kitchen table.
64865	528461	A couple of zebra standing on top of a grass covered field.
213156	748595	A sandwich that is sitting on a plate.
224391	684588	Lone elephant walking on dirt path near bushy area.
284282	441302	A blender is sitting next to a printer.
172935	292193	A person flying through the air whale riding skis.
405174	394727	A cat sitting on the keyboard of a computer on a table
492110	95365	A man looking at a laptop with a confused look
389400	222225	A herd of cattle walking across a muddy field.
57542	594582	A woman sitting at a table with others using laptops.
148785	796283	A young boy with a downed kite on a string
292995	62636	A tray of hot dogs with different toppings on them.
492323	383270	A baseball player standing in the outfield waiting for a play.
5107	40620	A group of people gather to get on a bus at the bus stop.
18864	464723	Three giraffes are eating and grooming each other.
66685	619297	Two surfboards on a beach in an urban setting.
71877	409910	a guy doing a skateboard trick along a concrete railing
436467	51079	A pan filled with veggies and a block of butter.
372009	400618	A brown teddy bear lays on a bed spread.
57415	597901	A green and yellow train sitting under a metal structure.
529917	614120	A bunch of people wearing the same things are standing in line.
185397	495277	A person holding a doughnut in their left hand.
335690	734183	A horse head sitting on a counter top next to drinks and food.
51167	496549	There is a blue and yellow transit bus stopped to pick up passengers.
213905	52466	Two women walking on top of a tennis court holding tennis racquets.
228708	37778	A pair of tennis players practicing in an outdoor tennis court.
481670	544461	Two skiers are traveling down a snowy mountain.
240783	800193	A plate that has a pile of doughnuts on it.
527427	98932	a female is talking on the phone and a laptop on a table
101013	766099	A blue car driving down a street past parked cars.
71004	287318	A man in black hoodie playing with a dog.
68291	529107	A herd of sheep standing below very tall buildings.
391225	643271	A man riding a wave on top of a surfboard.
296731	274636	A group of people flying over the top of a snow covered ski slope.
542077	313970	Two street lights on a corner pole in a town.
419544	366551	Bus 811 is pulling into a bus stop.
532690	148031	A woman playing a Wii game with other people.
192730	85762	Three cows are standing on the pavement next to a gate with three structures in the background.
574184	566912	A cat laying on a bed next to an opened laptop.
49759	336835	a boy is preparing to serve a volley ball
10324	758440	a fridge is open with some food inside of it
422240	709900	a man is holding a baseball bat in front of a banner
188534	461924	Assorted chinese food in a Styrofoam container on a table.
547102	327158	A group of flowers in a vase sitting on a well varnished table.
272148	31454	Several surfers paddling on their boards out in the ocean.
347936	723984	A tabletop is full of homemeade desserts and they look appetizing.
339019	702154	so many people at the beach relaxing and swimming
